"article_id","article_version","bill_code_id","bill_code_version","last_updated","description"
"56868","30","023","7","2025-08-22 19:20:56.097000000","Skilled Nursing - Outpatient"
"56868","30","077","7","2025-08-22 19:20:56.107000000","Clinic - Federally Qualified Health Center (FQHC)"
"56868","30","085","7","2025-08-22 19:20:56.110000000","Critical Access Hospital"
"56868","30","075","7","2025-08-22 19:20:56.103000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"56868","30","074","7","2025-08-22 19:20:56.100000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"56868","30","071","7","2025-08-22 19:20:56.100000000","Clinic - Rural Health"
"56868","30","034","7","2025-08-22 19:20:56.097000000","Home Health Services not under a plan of treatment"
"56900","23","071","7","2025-09-17 17:04:26.060000000","Clinic - Rural Health"
"56900","23","075","7","2025-09-17 17:04:26.077000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"56900","23","072","7","2025-09-17 17:04:26.067000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"56900","23","085","7","2025-09-17 17:04:26.100000000","Critical Access Hospital"
"56900","23","077","7","2025-09-17 17:04:26.083000000","Clinic - Federally Qualified Health Center (FQHC)"
"56900","23","083","7","2025-09-17 17:04:26.093000000","Ambulatory Surgery Center"
"56900","23","023","7","2025-09-17 17:04:26.050000000","Skilled Nursing - Outpatient"
"56900","23","022","7","2025-09-17 17:04:26.043000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"56900","23","012","7","2025-09-17 17:04:26.027000000","Hospital Inpatient (Medicare Part B only)"
"56900","23","013","7","2025-09-17 17:04:26.033000000","Hospital Outpatient"
"56923","16","013","7","2023-01-20 12:08:35.100000000","Hospital Outpatient"
"56938","46","999","7","2022-01-14 13:50:48.133000000","Not Applicable"
"56941","7","022","7","2021-10-07 11:42:28.800000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"56948","23","023","7","2025-08-18 19:13:33.030000000","Skilled Nursing - Outpatient"
"56948","23","022","7","2025-08-18 19:13:33.027000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"56948","23","014","7","2025-08-18 19:13:33.023000000","Hospital - Laboratory Services Provided to Non-patients"
"56948","23","013","7","2025-08-18 19:13:33.020000000","Hospital Outpatient"
"56948","23","012","7","2025-08-18 19:13:33.020000000","Hospital Inpatient (Medicare Part B only)"
"56948","23","077","7","2025-08-18 19:13:33.037000000","Clinic - Federally Qualified Health Center (FQHC)"
"56948","23","085","7","2025-08-18 19:13:33.040000000","Critical Access Hospital"
"56948","23","072","7","2025-08-18 19:13:33.033000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"56948","23","075","7","2025-08-18 19:13:33.037000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"56948","23","071","7","2025-08-18 19:13:33.030000000","Clinic - Rural Health"
"56952","47","999","7","2023-10-20 12:31:31.553000000","Not Applicable"
"56953","25","999","7","2022-01-14 13:57:32.357000000","Not Applicable"
"56983","12","022","7","2024-08-14 19:41:57.093000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"56988","16","022","7","2024-11-25 20:52:59.770000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"56988","16","014","7","2024-11-25 20:52:59.770000000","Hospital - Laboratory Services Provided to Non-patients"
"56988","16","013","7","2024-11-25 20:52:59.767000000","Hospital Outpatient"
"56988","16","012","7","2024-11-25 20:52:59.763000000","Hospital Inpatient (Medicare Part B only)"
"56988","16","023","7","2024-11-25 20:52:59.773000000","Skilled Nursing - Outpatient"
"56988","16","071","7","2024-11-25 20:52:59.773000000","Clinic - Rural Health"
"56988","16","072","7","2024-11-25 20:52:59.777000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"56988","16","075","7","2024-11-25 20:52:59.780000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"56988","16","077","7","2024-11-25 20:52:59.780000000","Clinic - Federally Qualified Health Center (FQHC)"
"56988","16","085","7","2024-11-25 20:52:59.783000000","Critical Access Hospital"
"56989","11","0","7","2023-11-08 16:59:19.803000000","TBD"
"57025","21","999","7","2025-01-24 13:58:48.500000000","Not Applicable"
"57029","10","999","7","2022-10-28 13:23:02.540000000","Not Applicable"
"57037","23","999","7","2025-08-22 13:16:38.077000000","Not Applicable"
"57038","16","011","7","2025-08-29 17:00:59.120000000","Hospital Inpatient (Including Medicare Part A)"
"57038","16","012","7","2025-08-29 17:00:59.127000000","Hospital Inpatient (Medicare Part B only)"
"57038","16","013","7","2025-08-29 17:00:59.130000000","Hospital Outpatient"
"57038","16","022","7","2025-08-29 17:00:59.133000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57038","16","085","7","2025-08-29 17:00:59.160000000","Critical Access Hospital"
"57038","16","077","7","2025-08-29 17:00:59.150000000","Clinic - Federally Qualified Health Center (FQHC)"
"57038","16","073","7","2025-08-29 17:00:59.143000000","Clinic - Freestanding"
"57038","16","071","7","2025-08-29 17:00:59.140000000","Clinic - Rural Health"
"57038","16","023","7","2025-08-29 17:00:59.137000000","Skilled Nursing - Outpatient"
"57039","9","023","7","2025-08-29 16:39:28.020000000","Skilled Nursing - Outpatient"
"57039","9","071","7","2025-08-29 16:39:28.023000000","Clinic - Rural Health"
"57039","9","072","7","2025-08-29 16:39:28.027000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"57039","9","073","7","2025-08-29 16:39:28.027000000","Clinic - Freestanding"
"57039","9","085","7","2025-08-29 16:39:28.030000000","Critical Access Hospital"
"57039","9","022","7","2025-08-29 16:39:28.020000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57039","9","021","7","2025-08-29 16:39:28.017000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57039","9","013","7","2025-08-29 16:39:28.013000000","Hospital Outpatient"
"57039","9","012","7","2025-08-29 16:39:28.010000000","Hospital Inpatient (Medicare Part B only)"
"57040","25","012","7","2025-07-29 15:14:59.200000000","Hospital Inpatient (Medicare Part B only)"
"57040","25","013","7","2025-07-29 15:14:59.203000000","Hospital Outpatient"
"57040","25","018","7","2025-07-29 15:14:59.207000000","Hospital - Swing Beds"
"57040","25","021","7","2025-07-29 15:14:59.207000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57040","25","022","7","2025-07-29 15:14:59.210000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57040","25","085","7","2025-07-29 15:14:59.227000000","Critical Access Hospital"
"57040","25","077","7","2025-07-29 15:14:59.223000000","Clinic - Federally Qualified Health Center (FQHC)"
"57040","25","075","7","2025-07-29 15:14:59.220000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57040","25","074","7","2025-07-29 15:14:59.220000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"57040","25","071","7","2025-07-29 15:14:59.217000000","Clinic - Rural Health"
"57040","25","023","7","2025-07-29 15:14:59.210000000","Skilled Nursing - Outpatient"
"57040","25","034","7","2025-07-29 15:14:59.213000000","Home Health Services not under a plan of treatment"
"57041","20","023","7","2025-09-18 17:21:04.967000000","Skilled Nursing - Outpatient"
"57041","20","071","7","2025-09-18 17:21:04.977000000","Clinic - Rural Health"
"57041","20","073","7","2025-09-18 17:21:04.983000000","Clinic - Freestanding"
"57041","20","077","7","2025-09-18 17:21:04.993000000","Clinic - Federally Qualified Health Center (FQHC)"
"57041","20","085","7","2025-09-18 17:21:05","Critical Access Hospital"
"57041","20","022","7","2025-09-18 17:21:04.960000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57041","20","021","7","2025-09-18 17:21:04.953000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57041","20","013","7","2025-09-18 17:21:04.947000000","Hospital Outpatient"
"57041","20","012","7","2025-09-18 17:21:04.937000000","Hospital Inpatient (Medicare Part B only)"
"57041","20","011","7","2025-09-18 17:21:04.930000000","Hospital Inpatient (Including Medicare Part A)"
"57043","23","011","7","2025-09-18 18:06:36.313000000","Hospital Inpatient (Including Medicare Part A)"
"57043","23","012","7","2025-09-18 18:06:36.320000000","Hospital Inpatient (Medicare Part B only)"
"57043","23","013","7","2025-09-18 18:06:36.330000000","Hospital Outpatient"
"57043","23","014","7","2025-09-18 18:06:36.337000000","Hospital - Laboratory Services Provided to Non-patients"
"57043","23","085","7","2025-09-18 18:06:36.370000000","Critical Access Hospital"
"57043","23","077","7","2025-09-18 18:06:36.363000000","Clinic - Federally Qualified Health Center (FQHC)"
"57043","23","073","7","2025-09-18 18:06:36.353000000","Clinic - Freestanding"
"57043","23","071","7","2025-09-18 18:06:36.347000000","Clinic - Rural Health"
"57050","12","071","7","2025-03-28 21:09:07.863000000","Clinic - Rural Health"
"57050","12","023","7","2025-03-28 21:09:07.863000000","Skilled Nursing - Outpatient"
"57050","12","073","7","2025-03-28 21:09:07.867000000","Clinic - Freestanding"
"57050","12","077","7","2025-03-28 21:09:07.870000000","Clinic - Federally Qualified Health Center (FQHC)"
"57050","12","085","7","2025-03-28 21:09:07.870000000","Critical Access Hospital"
"57050","12","013","7","2025-03-28 21:09:07.857000000","Hospital Outpatient"
"57050","12","021","7","2025-03-28 21:09:07.857000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57050","12","022","7","2025-03-28 21:09:07.860000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57050","12","012","7","2025-03-28 21:09:07.853000000","Hospital Inpatient (Medicare Part B only)"
"57050","12","011","7","2025-03-28 21:09:07.850000000","Hospital Inpatient (Including Medicare Part A)"
"57052","17","011","7","2025-03-28 21:30:42.973000000","Hospital Inpatient (Including Medicare Part A)"
"57053","21","013","7","2025-03-28 21:33:22.243000000","Hospital Outpatient"
"57053","21","085","7","2025-03-28 21:33:22.250000000","Critical Access Hospital"
"57053","21","076","7","2025-03-28 21:33:22.247000000","Clinic - Community Mental Health Center"
"57054","11","075","7","2025-03-28 21:36:36.253000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57054","11","085","7","2025-03-28 21:36:36.263000000","Critical Access Hospital"
"57054","11","013","7","2025-03-28 21:36:36.243000000","Hospital Outpatient"
"57054","11","012","7","2025-03-28 21:36:36.237000000","Hospital Inpatient (Medicare Part B only)"
"57055","20","999","7","2025-08-22 13:17:39.527000000","Not Applicable"
"57056","44","999","7","2025-10-03 12:29:19.267000000","Not Applicable"
"57063","29","999","7","2025-09-26 17:19:10.980000000","Not Applicable"
"57064","9","999","7","2024-09-13 13:30:07.747000000","Not Applicable"
"57065","28","085","7","2025-09-18 20:24:31.290000000","Critical Access Hospital"
"57065","28","077","7","2025-09-18 20:24:31.287000000","Clinic - Federally Qualified Health Center (FQHC)"
"57065","28","075","7","2025-09-18 20:24:31.283000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57065","28","076","7","2025-09-18 20:24:31.287000000","Clinic - Community Mental Health Center"
"57065","28","071","7","2025-09-18 20:24:31.280000000","Clinic - Rural Health"
"57065","28","012","7","2025-09-18 20:24:31.277000000","Hospital Inpatient (Medicare Part B only)"
"57065","28","013","7","2025-09-18 20:24:31.280000000","Hospital Outpatient"
"57067","29","013","7","2025-05-23 20:18:57.127000000","Hospital Outpatient"
"57067","29","022","7","2025-05-23 20:18:57.127000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57067","29","012","7","2025-05-23 20:18:57.123000000","Hospital Inpatient (Medicare Part B only)"
"57067","29","023","7","2025-05-23 20:18:57.130000000","Skilled Nursing - Outpatient"
"57067","29","075","7","2025-05-23 20:18:57.133000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57067","29","074","7","2025-05-23 20:18:57.130000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"57067","29","085","7","2025-05-23 20:18:57.137000000","Critical Access Hospital"
"57068","16","085","7","2025-09-18 18:21:24.053000000","Critical Access Hospital"
"57068","16","077","7","2025-09-18 18:21:24.053000000","Clinic - Federally Qualified Health Center (FQHC)"
"57068","16","073","7","2025-09-18 18:21:24.050000000","Clinic - Freestanding"
"57068","16","071","7","2025-09-18 18:21:24.047000000","Clinic - Rural Health"
"57068","16","012","7","2025-09-18 18:21:24.043000000","Hospital Inpatient (Medicare Part B only)"
"57068","16","011","7","2025-09-18 18:21:24.040000000","Hospital Inpatient (Including Medicare Part A)"
"57068","16","013","7","2025-09-18 18:21:24.043000000","Hospital Outpatient"
"57070","15","013","7","2025-05-23 19:06:30.390000000","Hospital Outpatient"
"57070","15","071","7","2025-05-23 19:06:30.393000000","Clinic - Rural Health"
"57070","15","073","7","2025-05-23 19:06:30.397000000","Clinic - Freestanding"
"57070","15","077","7","2025-05-23 19:06:30.400000000","Clinic - Federally Qualified Health Center (FQHC)"
"57070","15","085","7","2025-05-23 19:06:30.400000000","Critical Access Hospital"
"57070","15","999","7","2025-05-23 19:06:30.403000000","Not Applicable"
"57071","32","085","7","2025-09-18 18:59:46.257000000","Critical Access Hospital"
"57071","32","077","7","2025-09-18 18:59:46.253000000","Clinic - Federally Qualified Health Center (FQHC)"
"57071","32","073","7","2025-09-18 18:59:46.253000000","Clinic - Freestanding"
"57071","32","071","7","2025-09-18 18:59:46.250000000","Clinic - Rural Health"
"57071","32","013","7","2025-09-18 18:59:46.247000000","Hospital Outpatient"
"57071","32","021","7","2025-09-18 18:59:46.250000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57071","32","012","7","2025-09-18 18:59:46.243000000","Hospital Inpatient (Medicare Part B only)"
"57072","17","999","7","2023-06-29 17:20:47.930000000","Not Applicable"
"57077","29","999","7","2024-10-18 13:54:49.147000000","Not Applicable"
"57079","9","999","7","2025-09-04 18:58:45.057000000","Not Applicable"
"57083","10","085","7","2023-11-16 19:10:53.757000000","Critical Access Hospital"
"57083","10","077","7","2023-11-16 19:10:53.753000000","Clinic - Federally Qualified Health Center (FQHC)"
"57083","10","071","7","2023-11-16 19:10:53.750000000","Clinic - Rural Health"
"57083","10","072","7","2023-11-16 19:10:53.753000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"57083","10","023","7","2023-11-16 19:10:53.750000000","Skilled Nursing - Outpatient"
"57083","10","012","7","2023-11-16 19:10:53.740000000","Hospital Inpatient (Medicare Part B only)"
"57083","10","021","7","2023-11-16 19:10:53.743000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57083","10","022","7","2023-11-16 19:10:53.747000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57083","10","013","7","2023-11-16 19:10:53.740000000","Hospital Outpatient"
"57083","10","014","7","2023-11-16 19:10:53.743000000","Hospital - Laboratory Services Provided to Non-patients"
"57084","14","014","7","2023-11-16 19:34:05.050000000","Hospital - Laboratory Services Provided to Non-patients"
"57084","14","013","7","2023-11-16 19:34:05.050000000","Hospital Outpatient"
"57084","14","022","7","2023-11-16 19:34:05.053000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57084","14","021","7","2023-11-16 19:34:05.053000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57084","14","012","7","2023-11-16 19:34:05.047000000","Hospital Inpatient (Medicare Part B only)"
"57084","14","023","7","2023-11-16 19:34:05.057000000","Skilled Nursing - Outpatient"
"57084","14","072","7","2023-11-16 19:34:05.060000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"57084","14","071","7","2023-11-16 19:34:05.060000000","Clinic - Rural Health"
"57084","14","077","7","2023-11-16 19:34:05.063000000","Clinic - Federally Qualified Health Center (FQHC)"
"57084","14","085","7","2023-11-16 19:34:05.063000000","Critical Access Hospital"
"57113","41","085","7","2025-01-24 13:55:20.187000000","Critical Access Hospital"
"57113","41","083","7","2025-01-24 13:55:20.183000000","Ambulatory Surgery Center"
"57113","41","012","7","2025-01-24 13:55:20.180000000","Hospital Inpatient (Medicare Part B only)"
"57113","41","013","7","2025-01-24 13:55:20.183000000","Hospital Outpatient"
"57114","13","999","7","2023-10-20 12:48:40.370000000","Not Applicable"
"57115","7","999","7","2023-10-20 11:34:11.693000000","Not Applicable"
"57118","3","999","6","2019-10-02 17:03:59.090000000","Not Applicable"
"57122","19","999","7","2025-09-26 17:19:59.607000000","Not Applicable"
"57123","61","999","7","2025-09-26 17:05:42.387000000","Not Applicable"
"57125","22","999","7","2024-10-18 13:43:38.980000000","Not Applicable"
"57130","51","999","7","2025-09-26 13:58:25.523000000","Not Applicable"
"57132","19","085","7","2023-12-29 17:42:59.127000000","Critical Access Hospital"
"57132","19","077","7","2023-12-29 17:42:59.127000000","Clinic - Federally Qualified Health Center (FQHC)"
"57132","19","071","7","2023-12-29 17:42:59.120000000","Clinic - Rural Health"
"57132","19","072","7","2023-12-29 17:42:59.120000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"57132","19","023","7","2023-12-29 17:42:59.117000000","Skilled Nursing - Outpatient"
"57132","19","034","7","2023-12-29 17:42:59.117000000","Home Health Services not under a plan of treatment"
"57132","19","073","7","2023-12-29 17:42:59.123000000","Clinic - Freestanding"
"57132","19","013","7","2023-12-29 17:42:59.110000000","Hospital Outpatient"
"57132","19","022","7","2023-12-29 17:42:59.113000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57132","19","012","7","2023-12-29 17:42:59.110000000","Hospital Inpatient (Medicare Part B only)"
"57145","29","999","7","2025-09-26 14:07:12.503000000","Not Applicable"
"57149","16","083","7","2025-02-25 17:37:36.577000000","Ambulatory Surgery Center"
"57149","16","013","7","2025-02-25 17:37:36.573000000","Hospital Outpatient"
"57161","18","999","7","2025-09-23 16:50:43.740000000","Not Applicable"
"57162","16","999","7","2025-09-23 16:51:26.613000000","Not Applicable"
"57179","20","999","7","2024-10-18 13:56:13.550000000","Not Applicable"
"57183","20","999","7","2025-10-06 18:48:48.500000000","Not Applicable"
"57184","21","999","7","2025-09-23 19:36:16.690000000","Not Applicable"
"57185","31","999","7","2025-09-23 17:59:34.833000000","Not Applicable"
"57186","29","999","7","2025-09-23 18:01:06.680000000","Not Applicable"
"57187","28","013","7","2025-09-22 11:44:55.050000000","Hospital Outpatient"
"57187","28","022","7","2025-09-22 11:44:55.053000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57187","28","012","7","2025-09-22 11:44:55.047000000","Hospital Inpatient (Medicare Part B only)"
"57187","28","085","7","2025-09-22 11:44:55.070000000","Critical Access Hospital"
"57187","28","023","7","2025-09-22 11:44:55.063000000","Skilled Nursing - Outpatient"
"57188","27","999","7","2025-09-26 17:23:31.200000000","Not Applicable"
"57189","28","023","7","2025-10-06 18:48:51.327000000","Skilled Nursing - Outpatient"
"57189","28","085","7","2025-10-06 18:48:51.327000000","Critical Access Hospital"
"57189","28","012","7","2025-10-06 18:48:51.327000000","Hospital Inpatient (Medicare Part B only)"
"57189","28","022","7","2025-10-06 18:48:51.327000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57189","28","013","7","2025-10-06 18:48:51.327000000","Hospital Outpatient"
"57189","28","014","7","2025-10-06 18:48:51.327000000","Hospital - Laboratory Services Provided to Non-patients"
"57190","11","999","7","2025-10-06 18:48:47.940000000","Not Applicable"
"57191","9","999","7","2025-06-25 20:35:38.460000000","Not Applicable"
"57193","24","013","7","2025-09-18 19:27:39.857000000","Hospital Outpatient"
"57193","24","022","7","2025-09-18 19:27:39.860000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57193","24","012","7","2025-09-18 19:27:39.853000000","Hospital Inpatient (Medicare Part B only)"
"57193","24","085","7","2025-09-18 19:27:39.863000000","Critical Access Hospital"
"57193","24","074","7","2025-09-18 19:27:39.860000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"57193","24","075","7","2025-09-18 19:27:39.863000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57194","30","023","7","2025-09-22 11:46:04.287000000","Skilled Nursing - Outpatient"
"57194","30","085","7","2025-09-22 11:46:04.290000000","Critical Access Hospital"
"57194","30","012","7","2025-09-22 11:46:04.280000000","Hospital Inpatient (Medicare Part B only)"
"57194","30","022","7","2025-09-22 11:46:04.283000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57194","30","013","7","2025-09-22 11:46:04.283000000","Hospital Outpatient"
"57195","27","999","7","2025-09-04 18:49:54.123000000","Not Applicable"
"57198","26","013","7","2024-09-25 21:25:29.907000000","Hospital Outpatient"
"57198","26","014","7","2024-09-25 21:25:29.907000000","Hospital - Laboratory Services Provided to Non-patients"
"57198","26","022","7","2024-09-25 21:25:29.910000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57198","26","012","7","2024-09-25 21:25:29.903000000","Hospital Inpatient (Medicare Part B only)"
"57198","26","085","7","2024-09-25 21:25:29.910000000","Critical Access Hospital"
"57198","26","023","7","2024-09-25 21:25:29.910000000","Skilled Nursing - Outpatient"
"57204","37","023","7","2025-09-24 11:45:24.040000000","Skilled Nursing - Outpatient"
"57204","37","085","7","2025-09-24 11:45:24.047000000","Critical Access Hospital"
"57204","37","012","7","2025-09-24 11:45:24.010000000","Hospital Inpatient (Medicare Part B only)"
"57204","37","022","7","2025-09-24 11:45:24.030000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57204","37","013","7","2025-09-24 11:45:24.020000000","Hospital Outpatient"
"57205","36","013","7","2025-09-26 17:27:07.943000000","Hospital Outpatient"
"57205","36","018","7","2025-09-26 17:27:07.943000000","Hospital - Swing Beds"
"57205","36","021","7","2025-09-26 17:27:07.947000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57205","36","022","7","2025-09-26 17:27:07.950000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57205","36","012","7","2025-09-26 17:27:07.940000000","Hospital Inpatient (Medicare Part B only)"
"57205","36","085","7","2025-09-26 17:27:07.960000000","Critical Access Hospital"
"57205","36","077","7","2025-09-26 17:27:07.960000000","Clinic - Federally Qualified Health Center (FQHC)"
"57205","36","023","7","2025-09-26 17:27:07.950000000","Skilled Nursing - Outpatient"
"57205","36","071","7","2025-09-26 17:27:07.953000000","Clinic - Rural Health"
"57205","36","075","7","2025-09-26 17:27:07.957000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57205","36","074","7","2025-09-26 17:27:07.957000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"57206","29","999","7","2025-09-23 19:45:45.177000000","Not Applicable"
"57207","32","999","7","2025-09-23 19:49:23.380000000","Not Applicable"
"57215","40","023","7","2025-09-24 11:47:33.077000000","Skilled Nursing - Outpatient"
"57215","40","085","7","2025-09-24 11:47:33.080000000","Critical Access Hospital"
"57215","40","012","7","2025-09-24 11:47:33.070000000","Hospital Inpatient (Medicare Part B only)"
"57215","40","022","7","2025-09-24 11:47:33.073000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57215","40","013","7","2025-09-24 11:47:33.070000000","Hospital Outpatient"
"57221","25","999","7","2025-10-06 18:48:49.530000000","Not Applicable"
"57222","20","999","7","2024-12-23 12:00:37.500000000","Not Applicable"
"57224","61","013","7","2025-10-06 18:48:50.290000000","Hospital Outpatient"
"57224","61","018","7","2025-10-06 18:48:50.290000000","Hospital - Swing Beds"
"57224","61","022","7","2025-10-06 18:48:50.290000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57224","61","021","7","2025-10-06 18:48:50.290000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57224","61","012","7","2025-10-06 18:48:50.290000000","Hospital Inpatient (Medicare Part B only)"
"57224","61","085","7","2025-10-06 18:48:50.290000000","Critical Access Hospital"
"57224","61","077","7","2025-10-06 18:48:50.290000000","Clinic - Federally Qualified Health Center (FQHC)"
"57224","61","023","7","2025-10-06 18:48:50.290000000","Skilled Nursing - Outpatient"
"57224","61","071","7","2025-10-06 18:48:50.290000000","Clinic - Rural Health"
"57224","61","074","7","2025-10-06 18:48:50.290000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"57224","61","075","7","2025-10-06 18:48:50.290000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57225","51","075","7","2025-09-23 19:18:34.030000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57225","51","074","7","2025-09-23 19:18:34.027000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"57225","51","071","7","2025-09-23 19:18:34.023000000","Clinic - Rural Health"
"57225","51","023","7","2025-09-23 19:18:34.020000000","Skilled Nursing - Outpatient"
"57225","51","077","7","2025-09-23 19:18:34.030000000","Clinic - Federally Qualified Health Center (FQHC)"
"57225","51","085","7","2025-09-23 19:18:34.033000000","Critical Access Hospital"
"57225","51","012","7","2025-09-23 19:18:34.010000000","Hospital Inpatient (Medicare Part B only)"
"57225","51","021","7","2025-09-23 19:18:34.017000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57225","51","022","7","2025-09-23 19:18:34.020000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57225","51","018","7","2025-09-23 19:18:34.013000000","Hospital - Swing Beds"
"57225","51","013","7","2025-09-23 19:18:34.010000000","Hospital Outpatient"
"57236","20","999","7","2025-09-19 15:48:11.023000000","Not Applicable"
"57237","11","999","7","2025-10-06 18:48:48.710000000","Not Applicable"
"57238","9","999","7","2023-11-16 19:38:56.687000000","Not Applicable"
"57282","18","013","7","2025-09-30 23:56:42.547000000","Hospital Outpatient"
"57282","18","012","7","2025-09-30 23:56:42.543000000","Hospital Inpatient (Medicare Part B only)"
"57282","18","011","7","2025-09-30 23:56:42.543000000","Hospital Inpatient (Including Medicare Part A)"
"57282","18","085","7","2025-09-30 23:56:42.550000000","Critical Access Hospital"
"57284","13","085","7","2025-05-30 21:01:43.537000000","Critical Access Hospital"
"57284","13","083","7","2025-05-30 21:01:43.537000000","Ambulatory Surgery Center"
"57284","13","011","7","2025-05-30 21:01:43.530000000","Hospital Inpatient (Including Medicare Part A)"
"57284","13","013","7","2025-05-30 21:01:43.533000000","Hospital Outpatient"
"57305","14","013","7","2025-10-03 22:20:28.170000000","Hospital Outpatient"
"57305","14","011","7","2025-10-03 22:20:28.167000000","Hospital Inpatient (Including Medicare Part A)"
"57305","14","012","7","2025-10-03 22:20:28.170000000","Hospital Inpatient (Medicare Part B only)"
"57305","14","077","7","2025-10-03 22:20:28.177000000","Clinic - Federally Qualified Health Center (FQHC)"
"57305","14","085","7","2025-10-03 22:20:28.180000000","Critical Access Hospital"
"57305","14","071","7","2025-10-03 22:20:28.173000000","Clinic - Rural Health"
"57305","14","073","7","2025-10-03 22:20:28.177000000","Clinic - Freestanding"
"57306","39","073","7","2025-09-26 22:14:53.900000000","Clinic - Freestanding"
"57306","39","071","7","2025-09-26 22:14:53.900000000","Clinic - Rural Health"
"57306","39","023","7","2025-09-26 22:14:53.897000000","Skilled Nursing - Outpatient"
"57306","39","085","7","2025-09-26 22:14:53.907000000","Critical Access Hospital"
"57306","39","077","7","2025-09-26 22:14:53.903000000","Clinic - Federally Qualified Health Center (FQHC)"
"57306","39","011","7","2025-09-26 22:14:53.887000000","Hospital Inpatient (Including Medicare Part A)"
"57306","39","012","7","2025-09-26 22:14:53.887000000","Hospital Inpatient (Medicare Part B only)"
"57306","39","013","7","2025-09-26 22:14:53.890000000","Hospital Outpatient"
"57306","39","021","7","2025-09-26 22:14:53.893000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57306","39","022","7","2025-09-26 22:14:53.893000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57307","35","022","7","2025-09-18 19:34:43.240000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57307","35","021","7","2025-09-18 19:34:43.237000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57307","35","013","7","2025-09-18 19:34:43.237000000","Hospital Outpatient"
"57307","35","012","7","2025-09-18 19:34:43.233000000","Hospital Inpatient (Medicare Part B only)"
"57307","35","085","7","2025-09-18 19:34:43.247000000","Critical Access Hospital"
