"article_id","article_version","article_type","code_table_row","brand_name","eff_date","end_date","comments","hcpc_code_id","hcpc_code_version","last_updated","short_description","long_description"
"53032","134","3","18","Adalimumab-atto (Amjevita™)","2017-02-28 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","19","Dupilumab (Dupixent)
","2017-08-07 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","20","Brodalumab (Siliq)
","2017-08-07 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","21","somapacitan-beco (Sogroya®)","2021-04-05 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","22","Ropeginterferon alfa-2b-njft (Besremi®)","2022-04-24 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","23","Risankizumab-rzaa (Skyrizi™) subcutaneous use*","2022-05-15 00:00:00","","Presumption of Long-Term Non-Acute Administration|Acceptable Evidentiary Criteria Available","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","24","ofatumumab (Kesimpta®) subcutaneous use*","2022-07-17 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","25","tralokinumab-ldrm (Adbry™)","2022-11-01 00:00:00","","Presumption of Long-Term Non-Acute Administration|Acceptable Evidentiary Criteria Available","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","26","Tirzepatide (Mounjaro™, Zepbound)","2022-11-19 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","27","Adalimumab-aacf (Idacio®)","2023-06-25 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","28","Adalimumab-afzb (Abrilada™)","2023-06-25 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","29","Adalimumab-bwwd (Hadlima)","2023-06-25 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","30","Adalimumab-fkjp (Hulio®)","2023-06-25 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","31","Adalimumab-adaz (Hyrimoz)","2023-06-25 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","32","Adalimumab-aqvh (Yusimry)","2023-06-25 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","33","Vedolizumab (Entyvio®) subcutaneous use*","2024-01-14 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","34","Adalimumab-aaty (Yuflyma)","2024-01-14 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","35","ustekinumab-stba (SteQeyma)*","2025-06-01 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","36","lebrikizumab-lbkz (Ebglyss)","2025-06-01 00:00:00","","Apparent on its Face","C9399","99","2025-09-25 19:43:18","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53032","134","3","37","Orencia® subcutaneous use*","2021-04-05 00:00:00","","Apparent on its Face","J0129","99","2025-09-25 19:43:18","Abatacept injection","INJECTION, ABATACEPT, 10 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53032","134","3","38","Adalimumab","2025-01-01 00:00:00","","Apparent on its Face","J0139","99","2025-09-25 19:43:18","Inj, adalimumab, 1 mg","INJECTION, ADALIMUMAB, 1 MG"
"53032","134","3","39","Alprostadil®, Caverject®, Edex®, Prostin VR Pediatric®
","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J0270","99","2025-09-25 19:43:18","Alprostadil for injection","INJECTION, ALPROSTADIL, 1.25 MCG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53032","134","3","40","Apokyn®","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J0364","99","2025-09-25 19:43:18","Apomorphine hydrochloride","INJECTION, APOMORPHINE HYDROCHLORIDE, 1 MG"
"53032","134","3","41","Belimumab (Benlysta)*","2025-11-15 00:00:00","","Apparent on its Face","J0490","99","2025-09-25 19:43:18","Belimumab injection","INJECTION, BELIMUMAB, 10 MG"
"53032","134","3","42","lanadelumab-flyo (TAKHZYRO)","2019-12-02 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J0593","99","2025-09-25 19:43:18","Inj., lanadelumab-flyo, 1 mg","INJECTION, LANADELUMAB-FLYO, 1 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF-ADMINISTERED)"
"53032","134","3","43","HAEGARDA®","2019-09-18 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J0599","99","2025-09-25 19:43:18","Inj., haegarda 10 units","INJECTION, C-1 ESTERASE INHIBITOR (HUMAN), (HAEGARDA), 10 UNITS"
"53032","134","3","44","Calcimar®, Miacalcin, Osteocalcin, Salmonine, Fortical
","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J0630","99","2025-09-25 19:43:18","Calcitonin salmon injection","INJECTION, CALCITONIN SALMON, UP TO 400 UNITS"
"53032","134","3","45","H.P. Acthar® Gel subcutaneous use**","2023-10-01 00:00:00","","Apparent on its Face","J0801","99","2025-09-25 19:43:18","Inj. acthar gel to 40 units","INJECTION, CORTICOTROPIN (ACTHAR GEL), UP TO 40 UNITS"
"53032","134","3","46","H.P. Acthar® Gel subcutaneous use**","2023-10-01 00:00:00","","Apparent on its Face","J0802","99","2025-09-25 19:43:18","Inj. (ani), up to 40 units","INJECTION, CORTICOTROPIN (ANI), UP TO 40 UNITS"
"53032","134","3","47","Fuzeon®
","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1324","99","2025-09-25 19:43:18","Enfuvirtide injection","INJECTION, ENFUVIRTIDE, 1 MG"
"53032","134","3","48","Enbrel®
","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1438","99","2025-09-25 19:43:18","Etanercept injection","INJECTION, ETANERCEPT, 25 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53032","134","3","49","Copaxone®
","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1595","99","2025-09-25 19:43:18","Injection glatiramer acetate","INJECTION, GLATIRAMER ACETATE, 20 MG"
"53032","134","3","50","guselkumab (Tremfya®)*","2021-05-15 00:00:00","","Acceptable Evidentiary Criteria Available","J1628","99","2025-09-25 19:43:18","Inj., guselkumab, 1 mg","INJECTION, GUSELKUMAB, 1 MG"
"53032","134","3","51","Supprelin LA®
","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1675","99","2025-09-25 19:43:18","Histrelin acetate","INJECTION, HISTRELIN ACETATE, 10 MICROGRAMS"
"53032","134","3","52","Icatibant (Firazyr®)","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1744","99","2025-09-25 19:43:18","Icatibant injection","INJECTION, ICATIBANT, 1 MG"
"53032","134","3","53","Injection, infliximab-dyyb (zymfentra)","2024-08-18 00:00:00","","Apparent on its Face","J1748","99","2025-09-25 19:43:18","Inj, zymfentra, 10 mg","INJECTION, INFLIXIMAB-DYYB (ZYMFENTRA), 10 MG"
"53032","134","3","54","Fiasp®","2023-08-20 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1811","99","2025-09-25 19:43:18","Fiasp for insulin pump use","INSULIN (FIASP) FOR ADMINISTRATION THROUGH DME (I.E., INSULIN PUMP) PER 50 UNITS"
"53032","134","3","55","Fiasp®","2023-08-20 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1812","99","2025-09-25 19:43:18","Inj. insulin (fiasp)","INSULIN (FIASP), PER 5 UNITS"
"53032","134","3","56","Lyumjev®","2023-08-20 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1813","99","2025-09-25 19:43:18","Lyumjev for insulin pump use","INSULIN (LYUMJEV) FOR ADMINISTRATION THROUGH DME (I.E., INSULIN PUMP) PER 50 UNITS"
"53032","134","3","57","Lyumjev® 100 IU*","2023-08-20 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1814","99","2025-09-25 19:43:18","Inj. insulin (lyumjev)","INSULIN (LYUMJEV), PER 5 UNITS"
"53032","134","3","58","Lyumjev® 200 IU","2023-08-20 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1814","99","2025-09-25 19:43:18","Inj. insulin (lyumjev)","INSULIN (LYUMJEV), PER 5 UNITS"
"53032","134","3","59","All insulin products","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1815","99","2025-09-25 19:43:18","Insulin injection","INJECTION, INSULIN, PER 5 UNITS"
"53032","134","3","60","All insulin products","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1817","99","2025-09-25 19:43:18","Insulin for insulin pump use","INSULIN FOR ADMINISTRATION THROUGH DME (I.E., INSULIN PUMP) PER 50 UNITS"
"53032","134","3","61","Betaseron®
","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J1830","99","2025-09-25 19:43:18","Interferon beta-1b / .25 mg","INJECTION, INTERFERON BETA-1B, 0.25 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53032","134","3","62","furosemide (Furoscix®)","2023-08-20 00:00:00","","Apparent on its Face","J1941","99","2025-09-25 19:43:18","Inj, furoscix, 20 mg","INJECTION, FUROSEMIDE (FUROSCIX), 20 MG"
"53032","134","3","63","Increlex®, Iplex
","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J2170","99","2025-09-25 19:43:18","Mecasermin injection","INJECTION, MECASERMIN, 1 MG"
"53032","134","3","64","Relistor®
","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J2212","99","2025-09-25 19:43:18","Methylnaltrexone injection","INJECTION, METHYLNALTREXONE, 0.1 MG"
"53032","134","3","65","Mirikizumab-mrkz*","2024-07-01 00:00:00","","Apparent on its Face","J2267","99","2025-09-25 19:43:18","Inj, mirikizumab-mrkz, 1 mg","INJECTION, MIRIKIZUMAB-MRKZ, 1 MG"
"53032","134","3","66","Octreotide Acetate (Sandostatin)*
","2013-09-16 00:00:00","","Presumption of Long-Term Non-Acute Administration","J2354","99","2025-09-25 19:43:18","Octreotide inj, non-depot","INJECTION, OCTREOTIDE, NON-DEPOT FORM FOR SUBCUTANEOUS OR INTRAVENOUS INJECTION, 25 MCG"
"53032","134","3","67","Papaverine HCL
","2013-09-16 00:00:00","","Apparent on its Face","J2440","99","2025-09-25 19:43:18","Papaverin hcl injection","INJECTION, PAPAVERINE HCL, UP TO 60 MG"
"53032","134","3","68","Protropin®
","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J2940","99","2025-09-25 19:43:18","Somatrem injection","INJECTION, SOMATREM, 1 MG"
"53032","134","3","69","Humatrope, Genotropin, Omnitrope, (Saizen, Zorbtive, Zomacton, Norditropin, Nutropin)
","2013-09-16 00:00:00","","Presumption of Long-Term Non-Acute Administration|Acceptable Evidentiary Criteria Available","J2941","99","2025-09-25 19:43:18","Somatropin injection","INJECTION, SOMATROPIN, 1 MG"
"53032","134","3","70","Imitrex®","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3030","99","2025-09-25 19:43:18","Sumatriptan succinate / 6 mg","INJECTION, SUMATRIPTAN SUCCINATE, 6 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53032","134","3","71","Fremanezumab-vfrm (Ajovy)","2019-09-18 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3031","99","2025-09-25 19:43:18","Inj., fremanezumab-vfrm 1 mg","INJECTION, FREMANEZUMAB-VFRM, 1 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF-ADMINISTERED)"
"53032","134","3","72","Forteo®","2013-09-16 00:00:00","","Presumption of Long-Term Non-Acute Administration","J3110","99","2025-09-25 19:43:18","Teriparatide injection","INJECTION, TERIPARATIDE, 10 MCG"
"53032","134","3","73","Metrodin®, Bravelle®, Fertinex®
","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3355","99","2025-09-25 19:43:18","Urofollitropin, 75 iu","INJECTION, UROFOLLITROPIN, 75 IU"
"53032","134","3","74","Stelara® 

","2021-10-15 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3357","99","2025-09-25 19:43:18","Ustekinumab sub cu inj, 1 mg","USTEKINUMAB, FOR SUBCUTANEOUS INJECTION, 1 MG"
"53032","134","3","75","lebrikizumab-lbkz (Ebglyss)","2025-06-01 00:00:00","","Apparent on its Face","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","76","ustekinumab-stba (SteQeyma)*","2025-06-01 00:00:00","","Apparent on its Face","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","77","mipomersen sodium (Kynamro®)","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","78","TriMix","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","79","Tesamorelin Acetate (Egrifta®)","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","80","Liraglutide GLP-1 (Victoza®, Saxenda®)","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","81","Pramlintide acetate (Symlin®, SymlinPen 60, SymlinPen 120)","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","82","Exenatide (Byetta®)

","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","83","Peginterferon Alfa 2-b (Sylatron, Pegintron)","2013-09-16 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","84","Albiglutide for SQ injection (Tanzeum™)","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","85","Metreleptin for injection (Myalept ™)","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","86","Pasireotide (Signifor®)","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","87","Interferon beta 1a, (Rebif®)","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","88","Exenatide XR (Bydureon®)","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration|Acceptable Evidentiary Criteria Available","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","89","Secukinumab (Cosentyx) subcutaneous use","2015-06-04 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","90","All insulin products","2019-09-18 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","91","Adalimumab-adbm (Cyltezo)","2019-09-18 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","92","somapacitan-beco (Sogroya®)","2021-04-05 00:00:00","","Apparent on its Face","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","93","Ropeginterferon alfa-2b-njft (Besremi®)","2022-04-24 00:00:00","","Apparent on its Face","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","94","Risankizumab-rzaa (Skyrizi™) subcutaneous use*","2022-05-15 00:00:00","","Presumption of Long-Term Non-Acute Administration|Acceptable Evidentiary Criteria Available","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","95","ofatumumab (Kesimpta®) subcutaneous use*","2022-07-17 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","96","tralokinumab-ldrm (Adbry™)","2022-11-01 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","97","Tirzepatide (Mounjaro™, Zepbound)","2022-11-19 00:00:00","","Apparent on its Face","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","98","Adalimumab-aqvh (Yusimry)","2023-06-25 00:00:00","","Apparent on its Face","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","99","Adalimumab-adaz (Hyrimoz)","2023-06-25 00:00:00","","Apparent on its Face","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","100","Adalimumab-fkjp (Hulio®)","2023-06-25 00:00:00","","Apparent on its Face","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","101","Adalimumab-bwwd (Hadlima)","2023-06-25 00:00:00","","Apparent on its Face","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","102","Adalimumab-afzb (Abrilada™)","2023-06-25 00:00:00","","Apparent on its Face","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","103","Adalimumab-aacf (Idacio®)","2023-06-25 00:00:00","","Apparent on its Face","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","104","Adalimumab-aaty (Yuflyma)","2024-01-14 00:00:00","","Apparent on its Face","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","105","Vedolizumab (Entyvio®) subcutaneous use*","2024-01-14 00:00:00","","Apparent on its Face","J3490","99","2025-09-25 19:43:18","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53032","134","3","106","Vedolizumab (Entyvio®) subcutaneous use*","2024-01-14 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","107","Adalimumab-aaty (Yuflyma)","2024-01-14 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","108","Adalimumab-aacf (Idacio®)","2023-06-25 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","109","Adalimumab-afzb (Abrilada™)","2023-06-25 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","110","Adalimumab-bwwd (Hadlima)","2023-06-25 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","111","Adalimumab-fkjp (Hulio®)","2023-06-25 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","112","Adalimumab-adaz (Hyrimoz)","2023-06-25 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","113","Adalimumab-aqvh (Yusimry)","2023-06-25 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","114","Tirzepatide (Mounjaro™, Zepbound)","2022-11-19 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","115","tralokinumab-ldrm (Adbry™)","2022-11-01 00:00:00","","Presumption of Long-Term Non-Acute Administration|Acceptable Evidentiary Criteria Available","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","116","ofatumumab (Kesimpta®) subcutaneous use*","2022-07-17 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","117","Risankizumab-rzaa (Skyrizi™) subcutaneous use*","2022-05-15 00:00:00","","Presumption of Long-Term Non-Acute Administration|Acceptable Evidentiary Criteria Available","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","118","Ropeginterferon alfa-2b-njft (Besremi®)","2022-04-24 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","119","somapacitan-beco (Sogroya®)","2021-04-05 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","120","Abaloparatide (Tymlos)","2019-09-18 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","121","Sarilumab (Kevzara)","2019-09-18 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","122","Semaglutide (Ozempic, Wegovy)","2019-09-18 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","123","Erenumab-aoooe (Aimovig)","2019-09-18 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","124","Alcanezumab-gnlm (Emgality)","2019-09-18 00:00:00","","Apparent on its Face|Presumption of Long-Term Non-Acute Administration","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","125","Alirocumab (Praluent®)","2015-11-24 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","126","Evolucumab (Repatha™)","2015-11-24 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","127","Dulaglutide (Trulicity®)","2016-06-27 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","128","Methotrexate - Solution Auto-injector Non Chemotherapeutic (Otrexup™, Rasuvo®)","2016-06-27 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","129","Parathyroid Hormone (Natpara®)","2016-06-27 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","130","Peginterferon beta-1a (Plegridy™)","2016-06-27 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53032","134","3","131","All insulin products","2016-06-27 00:00:00","","Apparent on its Face","J3590","99","2025-09-25 19:43:18","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
