"article_id","article_version","revenue_code_id","revenue_code_version","range","last_updated","description"
"57477","12","0517","15","Y","2024-10-22 12:33:24.527000000","Clinic - Family Practice Clinic"
"57477","12","0516","15","Y","2024-10-22 12:33:24.523000000","Clinic - Urgent Care Clinic"
"57477","12","0512","15","Y","2024-10-22 12:33:24.513000000","Clinic - Dental Clinic"
"57477","12","0513","15","Y","2024-10-22 12:33:24.517000000","Clinic - Psychiatric Clinic"
"57477","12","0514","15","Y","2024-10-22 12:33:24.520000000","Clinic - OB-GYN Clinic"
"57477","12","0515","15","Y","2024-10-22 12:33:24.520000000","Clinic - Pediatric Clinic"
"57477","12","0525","15","Y","2024-10-22 12:33:24.540000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"57477","12","0526","15","Y","2024-10-22 12:33:24.543000000","Freestanding Clinic - Urgent Care Clinic"
"57477","12","0528","15","Y","2024-10-22 12:33:24.547000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"57477","12","0527","15","Y","2024-10-22 12:33:24.547000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"57477","12","0529","15","Z","2024-10-22 12:33:24.550000000","Freestanding Clinic - Other Freestanding Clinic"
"57477","12","0524","15","Y","2024-10-22 12:33:24.540000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"57477","12","0523","15","Y","2024-10-22 12:33:24.537000000","Freestanding Clinic - Family Practice Clinic"
"57477","12","0522","15","Y","2024-10-22 12:33:24.533000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"57477","12","0521","15","Y","2024-10-22 12:33:24.533000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"57477","12","0520","15","X","2024-10-22 12:33:24.530000000","Freestanding Clinic - General Classification"
"57477","12","0369","15","Z","2024-10-22 12:33:24.503000000","Operating Room Services - Other OR Services"
"57477","12","0362","15","Y","2024-10-22 12:33:24.500000000","Operating Room Services - Organ Transplant - Other than Kidney"
"57477","12","0367","15","Y","2024-10-22 12:33:24.500000000","Operating Room Services - Kidney Transplant"
"57477","12","0360","15","X","2024-10-22 12:33:24.493000000","Operating Room Services - General Classification"
"57477","12","0361","15","Y","2024-10-22 12:33:24.497000000","Operating Room Services - Minor Surgery"
"57478","40","0922","15","N","2025-09-16 18:52:15.033000000","Other Diagnostic Services - Electromyogram"
"57478","40","0920","15","N","2025-09-16 18:52:15.030000000","Other Diagnostic Services - General Classification"
"57478","40","0929","15","N","2025-09-16 18:52:15.040000000","Other Diagnostic Services - Other Diagnostic Service"
"57496","14","99999","15","N","2024-05-10 11:50:10","Not Applicable"
"57520","43","99999","15","N","2025-01-24 13:57:27.323000000","Not Applicable"
"57531","58","99999","15","N","2025-09-26 14:05:58.380000000","Not Applicable"
"57540","15","99999","15","N","2025-09-26 17:40:20.510000000","Not Applicable"
"57597","22","0960","15","X","2025-09-16 19:10:40.137000000","Professional Fees - General Classification"
"57597","22","0961","15","Y","2025-09-16 19:10:40.140000000","Professional Fees - Psychiatric"
"57597","22","0964","15","Y","2025-09-16 19:10:40.147000000","Professional Fees - Anesthetist (CRNA)"
"57597","22","0969","15","Z","2025-09-16 19:10:40.150000000","Professional Fees - Other Professional Fee"
"57597","22","0962","15","Y","2025-09-16 19:10:40.140000000","Professional Fees - Ophthalmology"
"57597","22","0963","15","Y","2025-09-16 19:10:40.143000000","Professional Fees - Anesthesiologist (MD)"
"57597","22","0520","15","N","2025-09-16 19:10:40.127000000","Freestanding Clinic - General Classification"
"57597","22","0519","15","N","2025-09-16 19:10:40.127000000","Clinic - Other Clinic"
"57597","22","0521","15","N","2025-09-16 19:10:40.130000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"57597","22","0523","15","N","2025-09-16 19:10:40.130000000","Freestanding Clinic - Family Practice Clinic"
"57597","22","0529","15","N","2025-09-16 19:10:40.133000000","Freestanding Clinic - Other Freestanding Clinic"
"57597","22","0517","15","N","2025-09-16 19:10:40.123000000","Clinic - Family Practice Clinic"
"57597","22","0510","15","N","2025-09-16 19:10:40.120000000","Clinic - General Classification"
"57600","34","99999","15","N","2025-09-26 14:00:00.660000000","Not Applicable"
"57618","24","99999","15","N","2025-01-24 13:58:14.877000000","Not Applicable"
"57633","8","99999","15","N","2025-01-24 17:53:14.127000000","Not Applicable"
"57636","24","99999","15","N","2025-09-26 14:08:29.283000000","Not Applicable"
"57637","20","99999","15","N","2025-09-26 17:41:11.397000000","Not Applicable"
"57638","7","99999","15","N","2024-01-19 13:57:49.503000000","Not Applicable"
"57643","20","0310","15","X","2025-09-04 19:00:32.993000000","Laboratory Pathology - General Classification"
"57643","20","0314","15","Y","2025-09-04 19:00:33.033000000","Laboratory Pathology - Biopsy"
"57643","20","0319","15","Z","2025-09-04 19:00:33.043000000","Laboratory Pathology - Other Laboratory Pathology"
"57643","20","0311","15","Y","2025-09-04 19:00:33.007000000","Laboratory Pathology - Cytology"
"57643","20","0312","15","Y","2025-09-04 19:00:33.020000000","Laboratory Pathology - Histology"
"57643","20","0300","15","X","2025-09-04 19:00:32.880000000","Laboratory - General Classification"
"57643","20","0301","15","Y","2025-09-04 19:00:32.897000000","Laboratory - Chemistry"
"57643","20","0309","15","Z","2025-09-04 19:00:32.983000000","Laboratory - Other Laboratory"
"57643","20","0306","15","Y","2025-09-04 19:00:32.957000000","Laboratory - Bacteriology & Microbiology"
"57643","20","0307","15","Y","2025-09-04 19:00:32.970000000","Laboratory - Urology"
"57643","20","0302","15","Y","2025-09-04 19:00:32.907000000","Laboratory - Immunology"
"57643","20","0303","15","Y","2025-09-04 19:00:32.920000000","Laboratory - Renal Patient (Home)"
"57643","20","0304","15","Y","2025-09-04 19:00:32.933000000","Laboratory - Non-Routine Dialysis"
"57643","20","0305","15","Y","2025-09-04 19:00:32.947000000","Laboratory - Hematology"
"57647","17","99999","15","N","2023-07-07 12:25:58.197000000","Not Applicable"
"57649","9","99999","15","N","2023-10-20 12:29:56.940000000","Not Applicable"
"57651","5","99999","11","N","2019-11-21 21:53:25.413000000","Not Applicable"
"57657","25","99999","15","N","2024-10-18 14:00:59.767000000","Not Applicable"
"57660","6","99999","11","N","2019-11-22 23:00:14.680000000","Not Applicable"
"57666","33","99999","15","N","2024-06-14 20:26:58.190000000","Not Applicable"
"57667","10","99999","13","N","2020-09-25 15:39:19.017000000","Not Applicable"
"57669","10","99999","15","N","2025-09-26 14:09:18.730000000","Not Applicable"
"57670","5","99999","11","N","2019-11-21 22:22:48.480000000","Not Applicable"
"57672","6","99999","11","N","2019-11-22 23:07:18.177000000","Not Applicable"
"57677","14","99999","15","N","2024-10-18 12:55:41.067000000","Not Applicable"
"57678","11","99999","15","N","2025-09-26 14:05:18.570000000","Not Applicable"
"57680","27","99999","15","N","2024-11-08 19:50:35.787000000","Not Applicable"
"57682","6","99999","13","N","2020-09-25 15:55:53.677000000","Not Applicable"
"57683","10","99999","15","N","2025-09-17 17:27:27.483000000","Not Applicable"
"57684","9","99999","15","N","2025-09-17 17:31:18.120000000","Not Applicable"
"57685","7","99999","15","N","2023-11-14 21:46:23.680000000","Not Applicable"
"57686","7","99999","15","N","2023-11-14 22:13:35.910000000","Not Applicable"
"57697","16","99999","15","N","2025-09-04 19:02:55.567000000","Not Applicable"
"57701","26","0769","15","Z","2025-09-23 16:20:12.870000000","Specialty Services - Other Specialty Services"
"57701","26","0761","15","Y","2025-09-23 16:20:12.863000000","Specialty Services - Treatment Room"
"57701","26","0760","15","X","2025-09-23 16:20:12.860000000","Specialty Services - General Classification"
"57701","26","0762","15","Y","2025-09-23 16:20:12.867000000","Specialty Services - Observation Hours"
"57701","26","0320","15","X","2025-09-23 16:20:12.780000000","Radiology - Diagnostic - General Classification"
"57701","26","0322","15","Y","2025-09-23 16:20:12.787000000","Radiology - Diagnostic - Arthrography"
"57701","26","0321","15","Y","2025-09-23 16:20:12.783000000","Radiology - Diagnostic - Angiocardiography"
"57701","26","0361","15","Y","2025-09-23 16:20:12.800000000","Operating Room Services - Minor Surgery"
"57701","26","0360","15","X","2025-09-23 16:20:12.797000000","Operating Room Services - General Classification"
"57701","26","0329","15","Z","2025-09-23 16:20:12.797000000","Radiology - Diagnostic - Other Radiology - Diagnostic"
"57701","26","0324","15","Y","2025-09-23 16:20:12.793000000","Radiology - Diagnostic - Chest X-Ray"
"57701","26","0323","15","Y","2025-09-23 16:20:12.790000000","Radiology - Diagnostic - Arteriography"
"57701","26","0367","15","Y","2025-09-23 16:20:12.803000000","Operating Room Services - Kidney Transplant"
"57701","26","0362","15","Y","2025-09-23 16:20:12.800000000","Operating Room Services - Organ Transplant - Other than Kidney"
"57701","26","0369","15","Z","2025-09-23 16:20:12.807000000","Operating Room Services - Other OR Services"
"57701","26","0450","15","X","2025-09-23 16:20:12.810000000","Emergency Room - General Classification"
"57701","26","0451","15","Y","2025-09-23 16:20:12.810000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"57701","26","0452","15","Y","2025-09-23 16:20:12.813000000","Emergency Room - ER Beyond EMTALA Screening"
"57701","26","0456","15","Y","2025-09-23 16:20:12.817000000","Emergency Room - Urgent Care"
"57701","26","0510","15","X","2025-09-23 16:20:12.820000000","Clinic - General Classification"
"57701","26","0511","15","Y","2025-09-23 16:20:12.823000000","Clinic - Chronic Pain Center"
"57701","26","0459","15","Z","2025-09-23 16:20:12.820000000","Emergency Room - Other Emergency Room"
"57701","26","0517","15","Y","2025-09-23 16:20:12.837000000","Clinic - Family Practice Clinic"
"57701","26","0519","15","Z","2025-09-23 16:20:12.837000000","Clinic - Other Clinic"
"57701","26","0516","15","Y","2025-09-23 16:20:12.833000000","Clinic - Urgent Care Clinic"
"57701","26","0515","15","Y","2025-09-23 16:20:12.830000000","Clinic - Pediatric Clinic"
"57701","26","0514","15","Y","2025-09-23 16:20:12.830000000","Clinic - OB-GYN Clinic"
"57701","26","0513","15","Y","2025-09-23 16:20:12.827000000","Clinic - Psychiatric Clinic"
"57701","26","0512","15","Y","2025-09-23 16:20:12.823000000","Clinic - Dental Clinic"
"57701","26","0529","15","Z","2025-09-23 16:20:12.860000000","Freestanding Clinic - Other Freestanding Clinic"
"57701","26","0528","15","Y","2025-09-23 16:20:12.857000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"57701","26","0527","15","Y","2025-09-23 16:20:12.857000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"57701","26","0526","15","Y","2025-09-23 16:20:12.853000000","Freestanding Clinic - Urgent Care Clinic"
"57701","26","0525","15","Y","2025-09-23 16:20:12.850000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"57701","26","0522","15","Y","2025-09-23 16:20:12.843000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"57701","26","0523","15","Y","2025-09-23 16:20:12.847000000","Freestanding Clinic - Family Practice Clinic"
"57701","26","0524","15","Y","2025-09-23 16:20:12.850000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"57701","26","0521","15","Y","2025-09-23 16:20:12.843000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"57701","26","0520","15","X","2025-09-23 16:20:12.840000000","Freestanding Clinic - General Classification"
"57702","22","0520","15","X","2025-09-23 16:21:13.580000000","Freestanding Clinic - General Classification"
"57702","22","0521","15","Y","2025-09-23 16:21:13.587000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"57702","22","0524","15","Y","2025-09-23 16:21:13.613000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"57702","22","0522","15","Y","2025-09-23 16:21:13.597000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"57702","22","0523","15","Y","2025-09-23 16:21:13.603000000","Freestanding Clinic - Family Practice Clinic"
"57702","22","0525","15","Y","2025-09-23 16:21:13.623000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"57702","22","0526","15","Y","2025-09-23 16:21:13.630000000","Freestanding Clinic - Urgent Care Clinic"
"57702","22","0527","15","Y","2025-09-23 16:21:13.640000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"57702","22","0528","15","Y","2025-09-23 16:21:13.650000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"57702","22","0529","15","Z","2025-09-23 16:21:13.657000000","Freestanding Clinic - Other Freestanding Clinic"
"57702","22","0512","15","Y","2025-09-23 16:21:13.540000000","Clinic - Dental Clinic"
"57702","22","0513","15","Y","2025-09-23 16:21:13.550000000","Clinic - Psychiatric Clinic"
"57702","22","0514","15","Y","2025-09-23 16:21:13.550000000","Clinic - OB-GYN Clinic"
"57702","22","0515","15","Y","2025-09-23 16:21:13.553000000","Clinic - Pediatric Clinic"
"57702","22","0516","15","Y","2025-09-23 16:21:13.557000000","Clinic - Urgent Care Clinic"
"57702","22","0519","15","Z","2025-09-23 16:21:13.570000000","Clinic - Other Clinic"
"57702","22","0517","15","Y","2025-09-23 16:21:13.560000000","Clinic - Family Practice Clinic"
"57702","22","0459","15","Z","2025-09-23 16:21:13.517000000","Emergency Room - Other Emergency Room"
"57702","22","0511","15","Y","2025-09-23 16:21:13.533000000","Clinic - Chronic Pain Center"
"57702","22","0510","15","X","2025-09-23 16:21:13.523000000","Clinic - General Classification"
"57702","22","0456","15","Y","2025-09-23 16:21:13.507000000","Emergency Room - Urgent Care"
"57702","22","0451","15","Y","2025-09-23 16:21:13.490000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"57702","22","0452","15","Y","2025-09-23 16:21:13.500000000","Emergency Room - ER Beyond EMTALA Screening"
"57702","22","0450","15","X","2025-09-23 16:21:13.480000000","Emergency Room - General Classification"
"57702","22","0369","15","Z","2025-09-23 16:21:13.480000000","Operating Room Services - Other OR Services"
"57702","22","0362","15","Y","2025-09-23 16:21:13.473000000","Operating Room Services - Organ Transplant - Other than Kidney"
"57702","22","0367","15","Y","2025-09-23 16:21:13.477000000","Operating Room Services - Kidney Transplant"
"57702","22","0323","15","Y","2025-09-23 16:21:13.457000000","Radiology - Diagnostic - Arteriography"
"57702","22","0324","15","Y","2025-09-23 16:21:13.457000000","Radiology - Diagnostic - Chest X-Ray"
"57702","22","0329","15","Z","2025-09-23 16:21:13.460000000","Radiology - Diagnostic - Other Radiology - Diagnostic"
"57702","22","0360","15","X","2025-09-23 16:21:13.467000000","Operating Room Services - General Classification"
"57702","22","0361","15","Y","2025-09-23 16:21:13.470000000","Operating Room Services - Minor Surgery"
"57702","22","0321","15","Y","2025-09-23 16:21:13.433000000","Radiology - Diagnostic - Angiocardiography"
"57702","22","0322","15","Y","2025-09-23 16:21:13.440000000","Radiology - Diagnostic - Arthrography"
"57702","22","0320","15","X","2025-09-23 16:21:13.417000000","Radiology - Diagnostic - General Classification"
"57702","22","0762","15","Y","2025-09-23 16:21:13.687000000","Specialty Services - Observation Hours"
"57702","22","0760","15","X","2025-09-23 16:21:13.667000000","Specialty Services - General Classification"
"57702","22","0761","15","Y","2025-09-23 16:21:13.677000000","Specialty Services - Treatment Room"
"57702","22","0769","15","Z","2025-09-23 16:21:13.697000000","Specialty Services - Other Specialty Services"
"57706","14","0360","15","N","2025-10-06 18:48:51.710000000","Operating Room Services - General Classification"
"57706","14","0330","15","N","2025-10-06 18:48:51.710000000","Radiology - Therapeutic and/or Chemotherapy Administration - General Classification"
"57706","14","0510","15","N","2025-10-06 18:48:51.710000000","Clinic - General Classification"
"57706","14","0490","15","N","2025-10-06 18:48:51.710000000","Ambulatory Surgical Care - General Classification"
"57706","14","0520","15","N","2025-10-06 18:48:51.710000000","Freestanding Clinic - General Classification"
"57707","13","0520","15","N","2025-06-20 18:58:08.740000000","Freestanding Clinic - General Classification"
"57707","13","0490","15","N","2025-06-20 18:58:08.737000000","Ambulatory Surgical Care - General Classification"
"57707","13","0510","15","N","2025-06-20 18:58:08.737000000","Clinic - General Classification"
"57707","13","0330","15","N","2025-06-20 18:58:08.730000000","Radiology - Therapeutic and/or Chemotherapy Administration - General Classification"
"57707","13","0360","15","N","2025-06-20 18:58:08.733000000","Operating Room Services - General Classification"
"57715","53","99999","15","N","2025-09-19 12:51:21.653000000","Not Applicable"
"57718","20","0309","15","N","2025-08-06 17:50:58.167000000","Laboratory - Other Laboratory"
"57718","20","0300","15","N","2025-08-06 17:50:58.167000000","Laboratory - General Classification"
"57718","20","0301","15","N","2025-08-06 17:50:58.167000000","Laboratory - Chemistry"
"57726","7","99999","15","N","2023-10-13 11:44:21.217000000","Not Applicable"
"57751","20","0769","14","Z","2021-10-08 13:08:53.217000000","Specialty Services - Other Specialty Services"
"57751","20","0761","14","Y","2021-10-08 13:08:53.200000000","Specialty Services - Treatment Room"
"57751","20","0760","14","X","2021-10-08 13:08:53.190000000","Specialty Services - General Classification"
"57751","20","0762","14","Y","2021-10-08 13:08:53.207000000","Specialty Services - Observation Hours"
"57751","20","0450","14","X","2021-10-08 13:08:53.090000000","Emergency Room - General Classification"
"57751","20","0452","14","Y","2021-10-08 13:08:53.107000000","Emergency Room - ER Beyond EMTALA Screening"
"57751","20","0456","14","Y","2021-10-08 13:08:53.113000000","Emergency Room - Urgent Care"
"57751","20","0451","14","Y","2021-10-08 13:08:53.100000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"57751","20","0510","14","X","2021-10-08 13:08:53.130000000","Clinic - General Classification"
"57751","20","0511","14","Y","2021-10-08 13:08:53.140000000","Clinic - Chronic Pain Center"
"57751","20","0490","14","X","2021-10-08 13:08:53.123000000","Ambulatory Surgical Care - General Classification"
"57751","20","0499","14","Z","2021-10-08 13:08:53.127000000","Ambulatory Surgical Care - Other Ambulatory Surgical Care"
"57751","20","0459","14","Z","2021-10-08 13:08:53.120000000","Emergency Room - Other Emergency Room"
"57751","20","0517","14","Y","2021-10-08 13:08:53.173000000","Clinic - Family Practice Clinic"
"57751","20","0519","14","Z","2021-10-08 13:08:53.183000000","Clinic - Other Clinic"
"57751","20","0516","14","Y","2021-10-08 13:08:53.167000000","Clinic - Urgent Care Clinic"
"57751","20","0515","14","Y","2021-10-08 13:08:53.160000000","Clinic - Pediatric Clinic"
"57751","20","0514","14","Y","2021-10-08 13:08:53.150000000","Clinic - OB-GYN Clinic"
"57751","20","0513","14","Y","2021-10-08 13:08:53.147000000","Clinic - Psychiatric Clinic"
"57751","20","0512","14","Y","2021-10-08 13:08:53.143000000","Clinic - Dental Clinic"
"57752","18","99999","14","N","2022-02-11 14:12:32.760000000","Not Applicable"
"57753","12","0988","14","N","2022-01-14 13:53:24.670000000","Professional Fees - Consultation"
"57753","12","0762","14","Y","2022-01-14 13:53:24.657000000","Specialty Services - Observation Hours"
"57753","12","0760","14","X","2022-01-14 13:53:24.653000000","Specialty Services - General Classification"
"57753","12","0750","14","N","2022-01-14 13:53:24.650000000","Gastro-Intestinal (GI) Services - General Classification"
"57753","12","0761","14","Y","2022-01-14 13:53:24.653000000","Specialty Services - Treatment Room"
"57753","12","0769","14","Z","2022-01-14 13:53:24.657000000","Specialty Services - Other Specialty Services"
"57753","12","0963","14","Y","2022-01-14 13:53:24.660000000","Professional Fees - Anesthesiologist (MD)"
"57753","12","0962","14","Y","2022-01-14 13:53:24.660000000","Professional Fees - Ophthalmology"
"57753","12","0969","14","Z","2022-01-14 13:53:24.663000000","Professional Fees - Other Professional Fee"
"57753","12","0964","14","Y","2022-01-14 13:53:24.663000000","Professional Fees - Anesthetist (CRNA)"
"57753","12","0961","14","Y","2022-01-14 13:53:24.660000000","Professional Fees - Psychiatric"
"57753","12","0960","14","X","2022-01-14 13:53:24.657000000","Professional Fees - General Classification"
"57753","12","0982","14","N","2022-01-14 13:53:24.667000000","Professional Fees - Outpatient Services"
"57753","12","0972","14","N","2022-01-14 13:53:24.663000000","Professional Fees - Radiology - Diagnostic"
"57753","12","0973","14","N","2022-01-14 13:53:24.667000000","Professional Fees - Radiology - Therapeutic"
"57753","12","0512","14","Y","2022-01-14 13:53:24.630000000","Clinic - Dental Clinic"
"57753","12","0513","14","Y","2022-01-14 13:53:24.633000000","Clinic - Psychiatric Clinic"
"57753","12","0514","14","Y","2022-01-14 13:53:24.633000000","Clinic - OB-GYN Clinic"
"57753","12","0515","14","Y","2022-01-14 13:53:24.633000000","Clinic - Pediatric Clinic"
"57753","12","0516","14","Y","2022-01-14 13:53:24.637000000","Clinic - Urgent Care Clinic"
"57753","12","0519","14","Z","2022-01-14 13:53:24.640000000","Clinic - Other Clinic"
"57753","12","0517","14","Y","2022-01-14 13:53:24.637000000","Clinic - Family Practice Clinic"
"57753","12","0459","14","Z","2022-01-14 13:53:24.627000000","Emergency Room - Other Emergency Room"
"57753","12","0511","14","Y","2022-01-14 13:53:24.630000000","Clinic - Chronic Pain Center"
"57753","12","0510","14","X","2022-01-14 13:53:24.630000000","Clinic - General Classification"
"57753","12","0520","14","X","2022-01-14 13:53:24.640000000","Freestanding Clinic - General Classification"
"57753","12","0521","14","Y","2022-01-14 13:53:24.640000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"57753","12","0523","14","Y","2022-01-14 13:53:24.643000000","Freestanding Clinic - Family Practice Clinic"
"57753","12","0522","14","Y","2022-01-14 13:53:24.643000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"57753","12","0524","14","Y","2022-01-14 13:53:24.643000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"57753","12","0529","14","Z","2022-01-14 13:53:24.650000000","Freestanding Clinic - Other Freestanding Clinic"
"57753","12","0528","14","Y","2022-01-14 13:53:24.650000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"57753","12","0527","14","Y","2022-01-14 13:53:24.647000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"57753","12","0526","14","Y","2022-01-14 13:53:24.647000000","Freestanding Clinic - Urgent Care Clinic"
"57753","12","0525","14","Y","2022-01-14 13:53:24.647000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"57753","12","0451","14","Y","2022-01-14 13:53:24.623000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"57753","12","0456","14","Y","2022-01-14 13:53:24.627000000","Emergency Room - Urgent Care"
"57753","12","0452","14","Y","2022-01-14 13:53:24.627000000","Emergency Room - ER Beyond EMTALA Screening"
"57753","12","0450","14","X","2022-01-14 13:53:24.623000000","Emergency Room - General Classification"
"57753","12","0367","14","Y","2022-01-14 13:53:24.613000000","Operating Room Services - Kidney Transplant"
"57753","12","0369","14","Z","2022-01-14 13:53:24.617000000","Operating Room Services - Other OR Services"
"57753","12","0362","14","Y","2022-01-14 13:53:24.613000000","Operating Room Services - Organ Transplant - Other than Kidney"
"57753","12","0400","14","X","2022-01-14 13:53:24.617000000","Other Imaging Services - General Classification"
"57753","12","0402","14","Y","2022-01-14 13:53:24.620000000","Other Imaging Services - Ultrasound"
"57753","12","0401","14","Y","2022-01-14 13:53:24.617000000","Other Imaging Services - Diagnostic Mammography"
"57753","12","0404","14","Y","2022-01-14 13:53:24.620000000","Other Imaging Services - Positron Emission Tomography"
"57753","12","0403","14","Y","2022-01-14 13:53:24.620000000","Other Imaging Services - Screening Mammography"
"57753","12","0409","14","Z","2022-01-14 13:53:24.620000000","Other Imaging Services - Other Imaging Services"
"57753","12","0360","14","X","2022-01-14 13:53:24.610000000","Operating Room Services - General Classification"
"57753","12","0361","14","Y","2022-01-14 13:53:24.610000000","Operating Room Services - Minor Surgery"
"57755","18","99999","15","N","2024-03-27 14:37:53.060000000","Not Applicable"
"57765","19","99999","15","N","2024-04-05 12:40:25.317000000","Not Applicable"
"57767","12","99999","15","N","2024-03-01 14:34:11.727000000","Not Applicable"
"57779","8","99999","15","N","2025-01-24 17:40:08.073000000","Not Applicable"
"57780","27","99999","15","N","2025-09-26 14:09:55.903000000","Not Applicable"
"57788","38","99999","15","N","2025-09-26 17:42:13.120000000","Not Applicable"
"57802","15","99999","15","N","2025-09-26 14:10:45.897000000","Not Applicable"
"57804","41","99999","15","N","2025-09-26 14:07:50.957000000","Not Applicable"
"57807","123","99999","15","N","2025-09-19 15:06:42.490000000","Not Applicable"
"57826","33","0769","15","Z","2024-12-19 12:38:02.157000000","Specialty Services - Other Specialty Services"
"57826","33","0761","15","Y","2024-12-19 12:38:02.150000000","Specialty Services - Treatment Room"
"57826","33","0760","15","X","2024-12-19 12:38:02.150000000","Specialty Services - General Classification"
"57826","33","0762","15","Y","2024-12-19 12:38:02.153000000","Specialty Services - Observation Hours"
"57826","33","0361","15","Y","2024-12-19 12:38:02.020000000","Operating Room Services - Minor Surgery"
"57826","33","0360","15","X","2024-12-19 12:38:02.020000000","Operating Room Services - General Classification"
"57826","33","0329","15","Z","2024-12-19 12:38:02.013000000","Radiology - Diagnostic - Other Radiology - Diagnostic"
"57826","33","0324","15","Y","2024-12-19 12:38:02.010000000","Radiology - Diagnostic - Chest X-Ray"
"57826","33","0323","15","Y","2024-12-19 12:38:02.007000000","Radiology - Diagnostic - Arteriography"
"57826","33","0320","15","X","2024-12-19 12:38:01.997000000","Radiology - Diagnostic - General Classification"
"57826","33","0322","15","Y","2024-12-19 12:38:02.003000000","Radiology - Diagnostic - Arthrography"
"57826","33","0321","15","Y","2024-12-19 12:38:02","Radiology - Diagnostic - Angiocardiography"
"57826","33","0362","15","Y","2024-12-19 12:38:02.023000000","Operating Room Services - Organ Transplant - Other than Kidney"
"57826","33","0369","15","Z","2024-12-19 12:38:02.030000000","Operating Room Services - Other OR Services"
"57826","33","0367","15","Y","2024-12-19 12:38:02.027000000","Operating Room Services - Kidney Transplant"
"57826","33","0450","15","X","2024-12-19 12:38:02.033000000","Emergency Room - General Classification"
"57826","33","0452","15","Y","2024-12-19 12:38:02.040000000","Emergency Room - ER Beyond EMTALA Screening"
"57826","33","0451","15","Y","2024-12-19 12:38:02.040000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"57826","33","0456","15","Y","2024-12-19 12:38:02.053000000","Emergency Room - Urgent Care"
"57826","33","0525","15","Y","2024-12-19 12:38:02.133000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"57826","33","0526","15","Y","2024-12-19 12:38:02.137000000","Freestanding Clinic - Urgent Care Clinic"
"57826","33","0527","15","Y","2024-12-19 12:38:02.140000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"57826","33","0528","15","Y","2024-12-19 12:38:02.143000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"57826","33","0529","15","Z","2024-12-19 12:38:02.147000000","Freestanding Clinic - Other Freestanding Clinic"
"57826","33","0524","15","Y","2024-12-19 12:38:02.130000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
